Date: Week,Product,Product → Target DPCI,Product → Muffin Product Line,Sales Dollars,Sales Units,Stores Scanning,PODs Scanning,Promo Sales Dollars,Promo Sales Units
"Apr 6, 2026 - Apr 12, 2026",Green Dream,211-34-0232,Smoothie Pouches,$23987.05 ,7133,1438,1438,$4802.75 ,1567
"Apr 6, 2026 - Apr 12, 2026",Green Dream–4 count,211-34-0240,Smoothie Pouches,$3299.35 ,288,151,151,$786.93 ,74
"Apr 6, 2026 - Apr 12, 2026",Kale Apple Curls,007-10-2035,Toddler Snack,$89026.07 ,19558,1807,1807,$33292.16 ,8389
"Apr 6, 2026 - Apr 12, 2026",Mac + Cheesy Veggie Loops,071-06-0658,BFY Snacks,$2518.60 ,444,268,268,$560.47 ,107
"Apr 6, 2026 - Apr 12, 2026","Mango, Blueberry, Zucchini, Banana Minis",007-10-3137,Toddler Snack,$39641.58 ,4907,1501,1501,$19602.39 ,2649
"Apr 6, 2026 - Apr 12, 2026",Mini Turkey Kale Meatballs,270-02-2902,Kids Meals,$106475.67 ,12089,1669,1669,$82405.67 ,9652
"Apr 6, 2026 - Apr 12, 2026",Organic Oatmeal Baby Cereal,007-10-9801,Baby Cereal,$56592.14 ,10305,1720,1720,$14963.25 ,3030
"Apr 6, 2026 - Apr 12, 2026",Pineapple Guava Punch,211-34-0236,Smoothie Pouches,$3847.60 ,1148,207,207,$792.04 ,259
"Apr 6, 2026 - Apr 12, 2026",Pizzalicious Veggie Loops,071-06-0659,BFY Snacks,$2944.65 ,514,293,293,$627.83 ,118
"Apr 6, 2026 - Apr 12, 2026",Strawberry Banana Shake,211-34-0230,Smoothie Pouches,$28638.68 ,8493,1515,1515,$4191.84 ,1384
"Apr 6, 2026 - Apr 12, 2026",Strawberry Banana Shake–4 count,211-34-0238,Smoothie Pouches,$47075.60 ,4123,1308,1308,$13217.60 ,1258
"Apr 6, 2026 - Apr 12, 2026",Strawberry Bananza YoGos,284-10-1821,Smoothie Pouches,$3702.63 ,1097,331,331,$469.15 ,151
"Apr 6, 2026 - Apr 12, 2026",Strawberry Bananza YoGos–4 count,284-10-4983,Smoothie Pouches,$51107.78 ,4440,1281,1281,$13887.94 ,1306
"Apr 6, 2026 - Apr 12, 2026",Super Chicken Dippers,270-02-0128,Kids Meals,$97126.89 ,11021,1715,1715,$74609.25 ,8740
"Apr 6, 2026 - Apr 12, 2026",Tropical Avocado Greens,211-34-0237,Smoothie Pouches,$7160.14 ,2136,453,453,$1457.35 ,477
"Apr 6, 2026 - Apr 12, 2026",Tropical Mango Twist YoGos,284-10-0310,Smoothie Pouches,$4332.02 ,1274,337,337,$747.24 ,241
"Apr 13, 2026 - Apr 19, 2026",Apple Berry Blast YoGos,284-10-4013,Smoothie Pouches,$6.84 ,2,2,2,$0.00 ,0
"Apr 13, 2026 - Apr 19, 2026",Apple Berry Blast YoGos–4 count,284-10-8661,Smoothie Pouches,$36019.52 ,3107,1175,1175,$5920.25 ,566
"Apr 13, 2026 - Apr 19, 2026",Apple Pie Oat Bakes,071-20-0967,Kids Lunchbox,$22955.69 ,3945,1393,1393,$3647.53 ,698
"Apr 13, 2026 - Apr 19, 2026",Banana Pitaya Rings,007-10-0291,Toddler Snack,$68480.28 ,14008,1802,1802,$8834.59 ,2012
"Apr 13, 2026 - Apr 19, 2026","Banana, Strawberry, Butternut Squash Minis",007-10-2732,Toddler Snack,$38384.97 ,4397,1481,1481,$5547.79 ,702
"Apr 13, 2026 - Apr 19, 2026",Berry Banana Blast,211-34-0231,Smoothie Pouches,$30151.48 ,8945,1531,1531,$3781.88 ,1258
"Apr 13, 2026 - Apr 19, 2026",Berry Banana Blast–4 count,211-34-0239,Smoothie Pouches,$15465.16 ,1336,464,464,$2239.78 ,214
"Apr 13, 2026 - Apr 19, 2026",Blueberry Carrot Puffs,007-10-3297,Toddler Snack,$64370.83 ,13204,1737,1737,$9501.49 ,2168
"Apr 13, 2026 - Apr 19, 2026",Blueberry Muffin Oat Bakes,071-20-0966,Kids Lunchbox,$36317.01 ,6216,1527,1527,$5075.17 ,966
"Apr 13, 2026 - Apr 19, 2026",Cheesy White Cheddar Stellar Puffs,007-10-6435,Toddler Snack,$35047.49 ,7228,1596,1596,$4833.80 ,1108
"Apr 13, 2026 - Apr 19, 2026",Chicken Veggie Sliders,270-02-8577,Kids Meals,$80094.03 ,8277,1583,1583,$11723.13 ,1352
"Apr 13, 2026 - Apr 19, 2026",Chocolate Chip Oat Bakes,071-20-0965,Kids Lunchbox,$32673.07 ,5594,1499,1499,$4570.76 ,865
"Apr 13, 2026 - Apr 19, 2026",Cinna-Banana Twist Stellar Puffs,007-10-5166,Toddler Snack,$35529.19 ,7332,1625,1625,$5029.86 ,1154
"Apr 13, 2026 - Apr 19, 2026",Green Dream,211-34-0232,Smoothie Pouches,$23346.43 ,6913,1462,1462,$3223.34 ,1062
"Apr 13, 2026 - Apr 19, 2026",Green Dream–4 count,211-34-0240,Smoothie Pouches,$3307.04 ,286,155,155,$482.34 ,46
"Apr 13, 2026 - Apr 19, 2026",Kale Apple Curls,007-10-2035,Toddler Snack,$69241.01 ,14146,1690,1690,$8876.27 ,2015
"Apr 13, 2026 - Apr 19, 2026",Mac + Cheesy Veggie Loops,071-06-0658,BFY Snacks,$2191.96 ,378,247,247,$219.89 ,41
"Apr 13, 2026 - Apr 19, 2026","Mango, Blueberry, Zucchini, Banana Minis",007-10-3137,Toddler Snack,$35257.78 ,4041,1433,1433,$4983.63 ,630
"Apr 13, 2026 - Apr 19, 2026",Mini Turkey Kale Meatballs,270-02-2902,Kids Meals,$108338.71 ,11193,1645,1645,$15112.93 ,1746
"Apr 13, 2026 - Apr 19, 2026",Organic Oatmeal Baby Cereal,007-10-9801,Baby Cereal,$50142.57 ,8877,1721,1721,$4903.70 ,972
"Apr 13, 2026 - Apr 19, 2026",Pineapple Guava Punch,211-34-0236,Smoothie Pouches,$3575.02 ,1062,211,211,$485.82 ,161
"Apr 13, 2026 - Apr 19, 2026",Pizzalicious Veggie Loops,071-06-0659,BFY Snacks,$2776.21 ,479,293,293,$315.53 ,60
"Apr 13, 2026 - Apr 19, 2026",Strawberry Banana Shake,211-34-0230,Smoothie Pouches,$30714.44 ,9059,1565,1565,$3043.23 ,1008
"Apr 13, 2026 - Apr 19, 2026",Strawberry Banana Shake–4 count,211-34-0238,Smoothie Pouches,$47922.62 ,4127,1328,1328,$6168.41 ,587
"Apr 13, 2026 - Apr 19, 2026",Strawberry Bananza YoGos,284-10-1821,Smoothie Pouches,$3262.38 ,957,317,317,$356.40 ,118
"Apr 13, 2026 - Apr 19, 2026",Strawberry Bananza YoGos–4 count,284-10-4983,Smoothie Pouches,$48895.11 ,4219,1267,1267,$7754.45 ,744
"Apr 13, 2026 - Apr 19, 2026",Super Chicken Dippers,270-02-0128,Kids Meals,$93995.81 ,9727,1706,1706,$13314.45 ,1545
"Apr 13, 2026 - Apr 19, 2026",Tropical Avocado Greens,211-34-0237,Smoothie Pouches,$6684.84 ,1977,460,460,$894.64 ,293
"Apr 13, 2026 - Apr 19, 2026",Tropical Mango Twist YoGos,284-10-0310,Smoothie Pouches,$4019.19 ,1185,346,346,$556.55 ,181
"Apr 20, 2026 - Apr 26, 2026",Apple Berry Blast YoGos,284-10-4013,Smoothie Pouches,$3.32 ,1,1,1,$0.00 ,0
"Apr 20, 2026 - Apr 26, 2026",Apple Berry Blast YoGos–4 count,284-10-8661,Smoothie Pouches,$41079.99 ,3826,1206,1206,$28794.53 ,2790
"Apr 20, 2026 - Apr 26, 2026",Apple Pie Oat Bakes,071-20-0967,Kids Lunchbox,$26881.42 ,4976,1473,1473,$17659.70 ,3433
"Apr 20, 2026 - Apr 26, 2026",Banana Pitaya Rings,007-10-0291,Toddler Snack,$79668.35 ,17512,1794,1794,$48424.85 ,11252
"Apr 20, 2026 - Apr 26, 2026","Banana, Strawberry, Butternut Squash Minis",007-10-2732,Toddler Snack,$42461.71 ,5254,1530,1530,$30074.65 ,3866
"Apr 20, 2026 - Apr 26, 2026",Berry Banana Blast,211-34-0231,Smoothie Pouches,$34657.73 ,11021,1599,1599,$21264.70 ,7116
"Apr 20, 2026 - Apr 26, 2026",Berry Banana Blast–4 count,211-34-0239,Smoothie Pouches,$14223.56 ,1330,461,461,$9513.52 ,932
"Apr 20, 2026 - Apr 26, 2026",Blueberry Carrot Puffs,007-10-3297,Toddler Snack,$78313.09 ,17381,1766,1766,$52648.19 ,12234
"Apr 20, 2026 - Apr 26, 2026",Blueberry Muffin Oat Bakes,071-20-0966,Kids Lunchbox,$40933.48 ,7529,1563,1563,$25230.71 ,4904
"Apr 20, 2026 - Apr 26, 2026",Cheesy White Cheddar Stellar Puffs,007-10-6435,Toddler Snack,$39315.40 ,8757,1658,1658,$26442.67 ,6154
"Apr 20, 2026 - Apr 26, 2026",Chicken Veggie Sliders,270-02-8577,Kids Meals,$89232.62 ,9886,1604,1604,$55153.94 ,6440
"Apr 20, 2026 - Apr 26, 2026",Chocolate Chip Oat Bakes,071-20-0965,Kids Lunchbox,$36194.40 ,6642,1533,1533,$20994.24 ,4094
"Apr 20, 2026 - Apr 26, 2026",Cinna-Banana Twist Stellar Puffs,007-10-5166,Toddler Snack,$39674.19 ,8842,1676,1676,$26762.92 ,6234
"Apr 20, 2026 - Apr 26, 2026",Green Dream,211-34-0232,Smoothie Pouches,$25925.01 ,8257,1559,1559,$16840.68 ,5622
"Apr 20, 2026 - Apr 26, 2026",Green Dream–4 count,211-34-0240,Smoothie Pouches,$4104.59 ,382,184,184,$2799.52 ,271
"Apr 20, 2026 - Apr 26, 2026",Kale Apple Curls,007-10-2035,Toddler Snack,$59420.02 ,13245,1546,1546,$41720.79 ,9706
"Apr 20, 2026 - Apr 26, 2026",Mac + Cheesy Veggie Loops,071-06-0658,BFY Snacks,$2773.86 ,514,270,270,$1520.80 ,300
"Apr 20, 2026 - Apr 26, 2026","Mango, Blueberry, Zucchini, Banana Minis",007-10-3137,Toddler Snack,$38163.40 ,4718,1510,1510,$27008.66 ,3466
"Apr 20, 2026 - Apr 26, 2026",Mini Turkey Kale Meatballs,270-02-2902,Kids Meals,$123044.17 ,13572,1661,1661,$70402.70 ,8245
"Apr 20, 2026 - Apr 26, 2026",Organic Oatmeal Baby Cereal,007-10-9801,Baby Cereal,$55225.17 ,10428,1737,1737,$28625.59 ,5784
"Apr 20, 2026 - Apr 26, 2026",Pineapple Guava Punch,211-34-0236,Smoothie Pouches,$3997.70 ,1291,237,237,$2731.11 ,922
"Apr 20, 2026 - Apr 26, 2026",Pizzalicious Veggie Loops,071-06-0659,BFY Snacks,$3696.05 ,681,322,322,$2013.33 ,395
"Apr 20, 2026 - Apr 26, 2026",Strawberry Banana Shake,211-34-0230,Smoothie Pouches,$31076.30 ,9776,1580,1580,$16326.55 ,5494
"Apr 20, 2026 - Apr 26, 2026",Strawberry Banana Shake–4 count,211-34-0238,Smoothie Pouches,$45415.92 ,4197,1329,1329,$28083.97 ,2725
"Apr 20, 2026 - Apr 26, 2026",Strawberry Bananza YoGos,284-10-1821,Smoothie Pouches,$3366.81 ,1067,330,330,$2181.33 ,723
"Apr 20, 2026 - Apr 26, 2026",Strawberry Bananza YoGos–4 count,284-10-4983,Smoothie Pouches,$54249.68 ,5016,1338,1338,$35322.88 ,3425
"Apr 20, 2026 - Apr 26, 2026",Super Chicken Dippers,270-02-0128,Kids Meals,$115969.63 ,12846,1726,1726,$69512.02 ,8145
"Apr 20, 2026 - Apr 26, 2026",Tropical Avocado Greens,211-34-0237,Smoothie Pouches,$6711.46 ,2163,461,461,$4838.58 ,1617
"Apr 20, 2026 - Apr 26, 2026",Tropical Mango Twist YoGos,284-10-0310,Smoothie Pouches,$4452.10 ,1414,343,343,$2957.85 ,982
